Indicator Name,Code,Source
"1-2 deposits into account in a typical month, female (% with an account,  age 15+)",WP11628_2_3,WORLDBANK
"1-2 deposits into account in a typical month, young adults (% with an account,  age 15-24)",WP11628_2_4,WORLDBANK
"1-2 deposits into account in a typical month, older adults (% with an account,  age 25+)",WP11628_2_5,WORLDBANK
"1-2 deposits into account in a typical month, primary education or less (% with an account,  age 15+)",WP11628_2_6,WORLDBANK
"1-2 deposits into account in a typical month, secondary education or more (% with an account,  age 15+)",WP11628_2_7,WORLDBANK
"1-2 deposits into account in a typical month, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11628_2_8,WORLDBANK
"1-2 deposits into account in a typical month, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11628_2_9,WORLDBANK
"3+ deposits into account in a typical month (% with an account,  age 15+)",WP11628_3_1,WORLDBANK
"3+ deposits into account in a typical month, rural (% with an account,  age 15+)",WP11628_3_10,WORLDBANK
"3+ deposits into account in a typical month, urban (% with an account,  age 15+)",WP11628_3_11,WORLDBANK
"3+ deposits into account in a typical month, male (% with an account,  age 15+)",WP11628_3_2,WORLDBANK
"3+ deposits into account in a typical month, female (% with an account,  age 15+)",WP11628_3_3,WORLDBANK
"3+ deposits into account in a typical month, young adults (% with an account,  age 15-24)",WP11628_3_4,WORLDBANK
"3+ deposits into account in a typical month, older adults (% with an account,  age 25+)",WP11628_3_5,WORLDBANK
"3+ deposits into account in a typical month, primary education or less (% with an account,  age 15+)",WP11628_3_6,WORLDBANK
"3+ deposits into account in a typical month, secondary education or more (% with an account,  age 15+)",WP11628_3_7,WORLDBANK
"3+ deposits into account in a typical month, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11628_3_8,WORLDBANK
"3+ deposits into account in a typical month, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11628_3_9,WORLDBANK
"0 deposits into & withdrawals from account in a typical month (% with an account,  age 15+)",WP11628_9_1_1,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, rural (% with an account,  age 15+)",WP11628_9_1_10,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, urban (% with an account,  age 15+)",WP11628_9_1_11,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, male (% with an account,  age 15+)",WP11628_9_1_2,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, female (% with an account,  age 15+)",WP11628_9_1_3,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, young adults (% with an account,  age 15-24)",WP11628_9_1_4,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, older adults (% with an account,  age 25+)",WP11628_9_1_5,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, primary education or less (% with an account,  age 15+)",WP11628_9_1_6,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, secondary education or more (% with an account,  age 15+)",WP11628_9_1_7,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11628_9_1_8,WORLDBANK
"0 deposits into & withdrawals from account in a typical month, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11628_9_1_9,WORLDBANK
"0 withdrawals from account in a typical month (% with an account,  age 15+)",WP11629_1_1,WORLDBANK
"0 withdrawals from account in a typical month, rural (% with an account,  age 15+)",WP11629_1_10,WORLDBANK
"0 withdrawals from account in a typical month, urban (% with an account,  age 15+)",WP11629_1_11,WORLDBANK
"0 withdrawals from account in a typical month, male (% with an account,  age 15+)",WP11629_1_2,WORLDBANK
"0 withdrawals from account in a typical month, female (% with an account,  age 15+)",WP11629_1_3,WORLDBANK
"0 withdrawals from account in a typical month, young adults (% with an account,  age 15-24)",WP11629_1_4,WORLDBANK
"0 withdrawals from account in a typical month, older adults (% with an account,  age 25+)",WP11629_1_5,WORLDBANK
"0 withdrawals from account in a typical month, primary education or less (% with an account,  age 15+)",WP11629_1_6,WORLDBANK
"0 withdrawals from account in a typical month, secondary education or more (% with an account,  age 15+)",WP11629_1_7,WORLDBANK
"0 withdrawals from account in a typical month, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11629_1_8,WORLDBANK
"0 withdrawals from account in a typical month, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11629_1_9,WORLDBANK
"1-2 withdrawals from account in a typical month (% with an account,  age 15+)",WP11629_2_1,WORLDBANK
"1-2 withdrawals from account in a typical month, rural (% with an account,  age 15+)",WP11629_2_10,WORLDBANK
"1-2 withdrawals from account in a typical month, urban (% with an account,  age 15+)",WP11629_2_11,WORLDBANK
"1-2 withdrawals from account in a typical month, male (% with an account,  age 15+)",WP11629_2_2,WORLDBANK
"1-2 withdrawals from account in a typical month, female (% with an account,  age 15+)",WP11629_2_3,WORLDBANK
"1-2 withdrawals from account in a typical month, young adults (% with an account,  age 15-24)",WP11629_2_4,WORLDBANK
"1-2 withdrawals from account in a typical month, older adults (% with an account,  age 25+)",WP11629_2_5,WORLDBANK
"1-2 withdrawals from account in a typical month, primary education or less (% with an account,  age 15+)",WP11629_2_6,WORLDBANK
"1-2 withdrawals from account in a typical month, secondary education or more (% with an account,  age 15+)",WP11629_2_7,WORLDBANK
"1-2 withdrawals from account in a typical month, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11629_2_8,WORLDBANK
"1-2 withdrawals from account in a typical month, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11629_2_9,WORLDBANK
"3+ withdrawals from account in a typical month (% with an account,  age 15+)",WP11629_3_1,WORLDBANK
"3+ withdrawals from account in a typical month, rural (% with an account,  age 15+)",WP11629_3_10,WORLDBANK
"3+ withdrawals from account in a typical month, urban (% with an account,  age 15+)",WP11629_3_11,WORLDBANK
"3+ withdrawals from account in a typical month, male (% with an account,  age 15+)",WP11629_3_2,WORLDBANK
"3+ withdrawals from account in a typical month, female (% with an account,  age 15+)",WP11629_3_3,WORLDBANK
"3+ withdrawals from account in a typical month, young adults (% with an account,  age 15-24)",WP11629_3_4,WORLDBANK
"3+ withdrawals from account in a typical month, older adults (% with an account,  age 25+)",WP11629_3_5,WORLDBANK
"3+ withdrawals from account in a typical month, primary education or less (% with an account,  age 15+)",WP11629_3_6,WORLDBANK
"3+ withdrawals from account in a typical month, secondary education or more (% with an account,  age 15+)",WP11629_3_7,WORLDBANK
"3+ withdrawals from account in a typical month, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11629_3_8,WORLDBANK
"3+ withdrawals from account in a typical month, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11629_3_9,WORLDBANK
"ATM is main mode of withdrawal from account (% with an account,  age 15+)",WP11630_1_1,WORLDBANK
"ATM is main mode of withdrawal from account, rural (% with an account,  age 15+)",WP11630_1_10,WORLDBANK
"ATM is main mode of withdrawal from account, urban (% with an account,  age 15+)",WP11630_1_11,WORLDBANK
"ATM is main mode of withdrawal from account, male (% with an account,  age 15+)",WP11630_1_2,WORLDBANK
"ATM is main mode of withdrawal from account, female (% with an account,  age 15+)",WP11630_1_3,WORLDBANK
"ATM is main mode of withdrawal from account, young adults (% with an account,  age 15-24)",WP11630_1_4,WORLDBANK
"ATM is main mode of withdrawal from account, older adults (% with an account,  age 25+)",WP11630_1_5,WORLDBANK
"ATM is main mode of withdrawal from account, primary education or less (% with an account,  age 15+)",WP11630_1_6,WORLDBANK
"ATM is main mode of withdrawal from account, secondary education or more (% with an account,  age 15+)",WP11630_1_7,WORLDBANK
"ATM is main mode of withdrawal from account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11630_1_8,WORLDBANK
"ATM is main mode of withdrawal from account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11630_1_9,WORLDBANK
"Bank teller is main mode of withdrawal from account (% with an account,  age 15+)",WP11630_2_1,WORLDBANK
"Bank teller is main mode of withdrawal from account, rural (% with an account,  age 15+)",WP11630_2_10,WORLDBANK
"Bank teller is main mode of withdrawal from account, urban (% with an account,  age 15+)",WP11630_2_11,WORLDBANK
"Bank teller is main mode of withdrawal from account, male (% with an account,  age 15+)",WP11630_2_2,WORLDBANK
"Bank teller is main mode of withdrawal from account, female (% with an account,  age 15+)",WP11630_2_3,WORLDBANK
"Bank teller is main mode of withdrawal from account, young adults (% with an account,  age 15-24)",WP11630_2_4,WORLDBANK
"Bank teller is main mode of withdrawal from account, older adults (% with an account,  age 25+)",WP11630_2_5,WORLDBANK
"Bank teller is main mode of withdrawal from account, primary education or less (% with an account,  age 15+)",WP11630_2_6,WORLDBANK
"Bank teller is main mode of withdrawal from account, secondary education or more (% with an account,  age 15+)",WP11630_2_7,WORLDBANK
"Bank teller is main mode of withdrawal from account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11630_2_8,WORLDBANK
"Bank teller is main mode of withdrawal from account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11630_2_9,WORLDBANK
"Retail store is main mode of withdrawal from account (% with an account,  age 15+)",WP11630_3_1,WORLDBANK
"Retail store is main mode of withdrawal from account, rural (% with an account,  age 15+)",WP11630_3_10,WORLDBANK
"Retail store is main mode of withdrawal from account, urban (% with an account,  age 15+)",WP11630_3_11,WORLDBANK
"Retail store is main mode of withdrawal from account, male (% with an account,  age 15+)",WP11630_3_2,WORLDBANK
"Retail store is main mode of withdrawal from account, female (% with an account,  age 15+)",WP11630_3_3,WORLDBANK
"Retail store is main mode of withdrawal from account, young adults (% with an account,  age 15-24)",WP11630_3_4,WORLDBANK
"Retail store is main mode of withdrawal from account, older adults (% with an account,  age 25+)",WP11630_3_5,WORLDBANK
"Retail store is main mode of withdrawal from account, primary education or less (% with an account,  age 15+)",WP11630_3_6,WORLDBANK
"Retail store is main mode of withdrawal from account, secondary education or more (% with an account,  age 15+)",WP11630_3_7,WORLDBANK
"Retail store is main mode of withdrawal from account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11630_3_8,WORLDBANK
"Retail store is main mode of withdrawal from account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11630_3_9,WORLDBANK
"Bank agent is main mode of withdrawal from account (% with an account,  age 15+)",WP11630_4_1,WORLDBANK
"Bank agent is main mode of withdrawal from account, rural (% with an account,  age 15+)",WP11630_4_10,WORLDBANK
"Bank agent is main mode of withdrawal from account, urban (% with an account,  age 15+)",WP11630_4_11,WORLDBANK
"Bank agent is main mode of withdrawal from account, male (% with an account,  age 15+)",WP11630_4_2,WORLDBANK
"Bank agent is main mode of withdrawal from account, female (% with an account,  age 15+)",WP11630_4_3,WORLDBANK
"Bank agent is main mode of withdrawal from account, young adults (% with an account,  age 15-24)",WP11630_4_4,WORLDBANK
"Bank agent is main mode of withdrawal from account, older adults (% with an account,  age 25+)",WP11630_4_5,WORLDBANK
"Bank agent is main mode of withdrawal from account, primary education or less (% with an account,  age 15+)",WP11630_4_6,WORLDBANK
"Bank agent is main mode of withdrawal from account, secondary education or more (% with an account,  age 15+)",WP11630_4_7,WORLDBANK
"Bank agent is main mode of withdrawal from account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11630_4_8,WORLDBANK
"Bank agent is main mode of withdrawal from account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11630_4_9,WORLDBANK
"ATM is main mode of deposit into account (% with an account,  age 15+)",WP11631_1_1,WORLDBANK
"ATM is main mode of deposit into account, rural (% with an account,  age 15+)",WP11631_1_10,WORLDBANK
"ATM is main mode of deposit into account, urban (% with an account,  age 15+)",WP11631_1_11,WORLDBANK
"ATM is main mode of deposit into account, male (% with an account,  age 15+)",WP11631_1_2,WORLDBANK
"ATM is main mode of deposit into account, female (% with an account,  age 15+)",WP11631_1_3,WORLDBANK
"ATM is main mode of deposit into account, young adults (% with an account,  age 15-24)",WP11631_1_4,WORLDBANK
"ATM is main mode of deposit into account, older adults (% with an account,  age 25+)",WP11631_1_5,WORLDBANK
"ATM is main mode of deposit into account, primary education or less (% with an account,  age 15+)",WP11631_1_6,WORLDBANK
"ATM is main mode of deposit into account, secondary education or more (% with an account,  age 15+)",WP11631_1_7,WORLDBANK
"ATM is main mode of deposit into account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11631_1_8,WORLDBANK
"ATM is main mode of deposit into account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11631_1_9,WORLDBANK
"Bank teller is main mode of deposit into account (% with an account,  age 15+)",WP11631_2_1,WORLDBANK
"Bank teller is main mode of deposit into account, rural (% with an account,  age 15+)",WP11631_2_10,WORLDBANK
"Bank teller is main mode of deposit into account, urban (% with an account,  age 15+)",WP11631_2_11,WORLDBANK
"Bank teller is main mode of deposit into account, male (% with an account,  age 15+)",WP11631_2_2,WORLDBANK
"Bank teller is main mode of deposit into account, female (% with an account,  age 15+)",WP11631_2_3,WORLDBANK
"Bank teller is main mode of deposit into account, young adults (% with an account,  age 15-24)",WP11631_2_4,WORLDBANK
"Bank teller is main mode of deposit into account, older adults (% with an account,  age 25+)",WP11631_2_5,WORLDBANK
"Bank teller is main mode of deposit into account, primary education or less (% with an account,  age 15+)",WP11631_2_6,WORLDBANK
"Bank teller is main mode of deposit into account, secondary education or more (% with an account,  age 15+)",WP11631_2_7,WORLDBANK
"Bank teller is main mode of deposit into account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11631_2_8,WORLDBANK
"Bank teller is main mode of deposit into account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11631_2_9,WORLDBANK
"Retail store is main mode of deposit into account (% with an account,  age 15+)",WP11631_3_1,WORLDBANK
"Retail store is main mode of deposit into account, rural (% with an account,  age 15+)",WP11631_3_10,WORLDBANK
"Retail store is main mode of deposit into account, urban (% with an account,  age 15+)",WP11631_3_11,WORLDBANK
"Retail store is main mode of deposit into account, male (% with an account,  age 15+)",WP11631_3_2,WORLDBANK
"Retail store is main mode of deposit into account, female (% with an account,  age 15+)",WP11631_3_3,WORLDBANK
"Retail store is main mode of deposit into account, young adults (% with an account,  age 15-24)",WP11631_3_4,WORLDBANK
"Retail store is main mode of deposit into account, older adults (% with an account,  age 25+)",WP11631_3_5,WORLDBANK
"Retail store is main mode of deposit into account, primary education or less (% with an account,  age 15+)",WP11631_3_6,WORLDBANK
"Retail store is main mode of deposit into account, secondary education or more (% with an account,  age 15+)",WP11631_3_7,WORLDBANK
"Retail store is main mode of deposit into account, income quintiles I (lowest) and II (% with an account,  age 15+)",WP11631_3_8,WORLDBANK
"Retail store is main mode of deposit into account, income quintiles III, IV, and V (highest)  (% with an account,  age 15+)",WP11631_3_9,WORLDBANK
"Bank agent is main mode of deposit into account (% with an account,  age 15+)",WP11631_4_1,WORLDBANK
"Bank agent is main mode of deposit into account, rural (% with an account,  age 15+)",WP11631_4_10,WORLDBANK
